Price,Adj Close,Close,High,Low,Open,Volume
Ticker,UNTR.JK,UNTR.JK,UNTR.JK,UNTR.JK,UNTR.JK,UNTR.JK
Date,,,,,,
2021-04-29,12533.5078125,21375.0,21550.0,21300.0,21425.0,2011500
2021-04-30,12416.234375,21175.0,21525.0,21150.0,21525.0,2163200
2021-05-03,12284.3037109375,20950.0,21275.0,20900.0,21200.0,2634800
2021-05-04,12650.779296875,21575.0,21625.0,21000.0,21000.0,3181800
2021-05-05,13002.5986328125,22175.0,22375.0,21575.0,21600.0,3807500
2021-05-06,12782.7109375,21800.0,22350.0,21600.0,22200.0,2581700
2021-05-07,12753.3916015625,21750.0,22175.0,21675.0,22000.0,4098900
2021-05-10,12753.3916015625,21750.0,22100.0,21575.0,22100.0,2293700
2021-05-11,12577.482421875,21450.0,21750.0,21400.0,21750.0,1969900
2021-05-17,12562.826171875,21425.0,21800.0,21425.0,21800.0,2780100
2021-05-18,12841.345703125,21900.0,22200.0,21625.0,21650.0,5605200
2021-05-19,12826.6884765625,21875.0,21950.0,21725.0,21900.0,2617700
2021-05-20,12914.642578125,22025.0,22250.0,21600.0,21600.0,3779900
2021-05-21,12709.4169921875,21675.0,22300.0,21625.0,22100.0,2734700
2021-05-24,12430.8916015625,21200.0,21825.0,21200.0,21675.0,4470900
2021-05-25,12606.802734375,21500.0,21700.0,21025.0,21300.0,4899200
2021-05-27,12694.755859375,21650.0,22200.0,21525.0,21675.0,7901900
2021-05-28,12797.37109375,21825.0,22075.0,21500.0,21500.0,3131800
2021-05-31,13222.482421875,22550.0,22700.0,21800.0,22050.0,3707100
2021-06-02,13940.7783203125,23775.0,23850.0,22800.0,23000.0,6248700
2021-06-03,13867.482421875,23650.0,23775.0,23275.0,23700.0,4330800
2021-06-04,13794.1875,23525.0,23625.0,23050.0,23550.0,3461200
2021-06-07,13471.6875,22975.0,23600.0,22750.0,23550.0,2276000
2021-06-08,13735.5498046875,23425.0,23425.0,22725.0,23050.0,3663700
2021-06-09,13706.2314453125,23375.0,23375.0,22825.0,23275.0,3133900
2021-06-10,13251.80078125,22600.0,23225.0,22525.0,23200.0,3361600
2021-06-11,13471.6875,22975.0,23375.0,22600.0,22775.0,4338700
2021-06-14,13193.166015625,22500.0,22975.0,22400.0,22975.0,2343700
2021-06-15,12929.302734375,22050.0,22600.0,21900.0,22575.0,4071100
2021-06-16,13281.12109375,22650.0,22900.0,22000.0,22050.0,4093500
2021-06-17,12899.9853515625,22000.0,22475.0,22000.0,22475.0,1821600
2021-06-18,13354.4140625,22775.0,22775.0,21475.0,22000.0,7436100
2021-06-21,12665.4384765625,21600.0,22250.0,21200.0,22250.0,4061800
2021-06-22,12680.09765625,21625.0,21850.0,21325.0,21600.0,4352400
2021-06-23,12372.2587890625,21100.0,21750.0,21100.0,21675.0,3869400
2021-06-24,12489.529296875,21300.0,21350.0,21100.0,21100.0,2364900
2021-06-25,12518.84765625,21350.0,21425.0,21225.0,21300.0,1214300
2021-06-28,11961.8046875,20400.0,21475.0,20400.0,21475.0,4526800
2021-06-29,11873.84765625,20250.0,20725.0,20025.0,20375.0,4240000
2021-06-30,11873.84765625,20250.0,20450.0,20100.0,20325.0,3305000
2021-07-01,11917.826171875,20325.0,20550.0,20150.0,20500.0,2229400
2021-07-02,11961.8046875,20400.0,20550.0,20250.0,20325.0,1614900
2021-07-05,11859.1904296875,20225.0,20675.0,20150.0,20550.0,1200800
2021-07-06,12167.029296875,20750.0,20800.0,20250.0,20250.0,3088100
2021-07-07,11947.1416015625,20375.0,20600.0,20325.0,20600.0,1223100
2021-07-08,11756.576171875,20050.0,20475.0,20000.0,20375.0,3126200
2021-07-09,11434.0771484375,19500.0,20000.0,19500.0,20000.0,6247600
2021-07-12,11419.4169921875,19475.0,19875.0,19425.0,19550.0,3515000
2021-07-13,11155.552734375,19025.0,19675.0,19000.0,19575.0,4059500
2021-07-14,10906.3505859375,18600.0,19175.0,18525.0,19025.0,4441200
2021-07-15,11272.8271484375,19225.0,19300.0,18600.0,18600.0,3348100
2021-07-16,11316.8037109375,19300.0,19525.0,19150.0,19400.0,2272700
2021-07-19,11199.5322265625,19100.0,19550.0,19000.0,19300.0,1536600
2021-07-21,11170.2119140625,19050.0,19300.0,19025.0,19300.0,2716600
2021-07-22,11800.5546875,20125.0,20250.0,19200.0,19200.0,4246900
2021-07-23,11580.66796875,19750.0,20200.0,19750.0,20125.0,1813500
2021-07-26,11844.53125,20200.0,20550.0,19800.0,19800.0,3757400
2021-07-27,11727.2578125,20000.0,20475.0,19625.0,20300.0,2650200
