Price,Adj Close,Close,High,Low,Open,Volume
Ticker,BMRI.JK,BMRI.JK,BMRI.JK,BMRI.JK,BMRI.JK,BMRI.JK
Date,,,,,,
2023-08-15,4445.41650390625,5800.0,5925.0,5800.0,5900.0,116815700
2023-08-16,4445.41650390625,5800.0,5800.0,5675.0,5775.0,163744100
2023-08-18,4426.2548828125,5775.0,5825.0,5725.0,5725.0,104894600
2023-08-21,4464.57763671875,5825.0,5875.0,5800.0,5800.0,61845800
2023-08-22,4560.38427734375,5950.0,5950.0,5800.0,5800.0,93617200
2023-08-23,4483.73876953125,5850.0,5950.0,5850.0,5950.0,40844700
2023-08-24,4560.38427734375,5950.0,5950.0,5875.0,5900.0,42648300
2023-08-25,4522.06201171875,5900.0,5925.0,5825.0,5900.0,65093100
2023-08-28,4598.70703125,6000.0,6025.0,5900.0,5950.0,63980400
2023-08-29,4560.38427734375,5950.0,6025.0,5950.0,6000.0,50839300
2023-08-30,4579.54541015625,5975.0,6100.0,5925.0,5925.0,65727400
2023-08-31,4617.86767578125,6025.0,6075.0,5900.0,6000.0,159062900
2023-09-01,4656.1904296875,6075.0,6125.0,6050.0,6075.0,50796000
2023-09-04,4675.35205078125,6100.0,6150.0,6050.0,6075.0,56317700
2023-09-05,4675.35205078125,6100.0,6150.0,6075.0,6100.0,24893100
2023-09-06,4637.029296875,6050.0,6125.0,6050.0,6050.0,40547800
2023-09-07,4502.900390625,5875.0,6025.0,5825.0,6000.0,124351400
2023-09-08,4522.06201171875,5900.0,5925.0,5775.0,5900.0,81980400
2023-09-11,4541.22265625,5925.0,5925.0,5825.0,5900.0,74510600
2023-09-12,4502.900390625,5875.0,5950.0,5850.0,5950.0,54076800
2023-09-13,4483.73876953125,5850.0,5850.0,5775.0,5825.0,69884000
2023-09-14,4464.57763671875,5825.0,5875.0,5775.0,5825.0,59132600
2023-09-15,4541.22265625,5925.0,5975.0,5850.0,5900.0,165106200
2023-09-18,4522.06201171875,5900.0,5950.0,5875.0,5900.0,53450400
2023-09-19,4598.70703125,6000.0,6075.0,5875.0,5900.0,84608400
2023-09-20,4656.1904296875,6075.0,6125.0,6050.0,6100.0,64864900
2023-09-21,4598.70703125,6000.0,6075.0,5975.0,6050.0,60535000
2023-09-22,4598.70703125,6000.0,6050.0,5975.0,6000.0,51069900
2023-09-25,4598.70703125,6000.0,6050.0,5975.0,6000.0,40650900
2023-09-26,4541.22265625,5925.0,6000.0,5850.0,5975.0,109786400
2023-09-27,4598.70703125,6000.0,6050.0,5900.0,5925.0,75050600
2023-09-29,4617.86767578125,6025.0,6050.0,6000.0,6050.0,71554100
2023-10-02,4637.029296875,6050.0,6100.0,6025.0,6025.0,33296500
2023-10-03,4656.1904296875,6075.0,6075.0,6000.0,6000.0,37093100
2023-10-04,4694.5126953125,6125.0,6125.0,5975.0,6075.0,69154000
2023-10-05,4694.5126953125,6125.0,6200.0,6100.0,6150.0,69566800
2023-10-06,4617.86767578125,6025.0,6150.0,6025.0,6150.0,25913600
2023-10-09,4522.06201171875,5900.0,6050.0,5900.0,6025.0,45321700
2023-10-10,4598.70703125,6000.0,6075.0,5900.0,5900.0,42820800
2023-10-11,4637.029296875,6050.0,6175.0,5950.0,5950.0,72955000
2023-10-12,4656.1904296875,6075.0,6175.0,6050.0,6075.0,91341800
2023-10-13,4656.1904296875,6075.0,6150.0,6025.0,6075.0,39914700
2023-10-16,4617.86767578125,6025.0,6075.0,5975.0,6025.0,53416400
2023-10-17,4598.70703125,6000.0,6025.0,5925.0,6000.0,74702300
2023-10-18,4483.73876953125,5850.0,5950.0,5825.0,5925.0,80637400
2023-10-19,4387.9326171875,5725.0,5800.0,5700.0,5775.0,160277800
2023-10-20,4407.09375,5750.0,5800.0,5650.0,5675.0,82132000
2023-10-23,4349.60986328125,5675.0,5725.0,5625.0,5700.0,73897500
2023-10-24,4407.09375,5750.0,5800.0,5675.0,5700.0,72469200
2023-10-25,4483.73876953125,5850.0,5900.0,5775.0,5825.0,90426500
2023-10-26,4368.771484375,5700.0,5850.0,5700.0,5800.0,86348700
2023-10-27,4368.771484375,5700.0,5775.0,5700.0,5750.0,90177000
2023-10-30,4387.9326171875,5725.0,5725.0,5625.0,5700.0,81547000
2023-10-31,4349.60986328125,5675.0,5850.0,5650.0,5800.0,99449400
2023-11-01,4330.44873046875,5650.0,5700.0,5625.0,5700.0,74281200
2023-11-02,4522.06201171875,5900.0,5925.0,5725.0,5750.0,115678200
2023-11-03,4464.57763671875,5825.0,5975.0,5825.0,5925.0,53379500
2023-11-06,4541.22265625,5925.0,5925.0,5850.0,5900.0,58266100
2023-11-07,4502.900390625,5875.0,5975.0,5800.0,5950.0,56161300
2023-11-08,4483.73876953125,5850.0,5850.0,5725.0,5775.0,63442400
2023-11-09,4502.900390625,5875.0,5900.0,5800.0,5825.0,45026200
2023-11-10,4426.2548828125,5775.0,5850.0,5775.0,5850.0,59611500
2023-11-13,4464.57763671875,5825.0,5850.0,5800.0,5850.0,17444600
