Price,Adj Close,Close,High,Low,Open,Volume
Ticker,EXCL.JK,EXCL.JK,EXCL.JK,EXCL.JK,EXCL.JK,EXCL.JK
Date,,,,,,
2021-01-26,1930.931640625,2290.0,2440.0,2270.0,2400.0,49666000
2021-01-27,1981.5234375,2350.0,2370.0,2260.0,2300.0,44536800
2021-01-28,1914.0675048828125,2270.0,2360.0,2220.0,2300.0,37148300
2021-01-29,1871.9072265625,2220.0,2360.0,2200.0,2310.0,40832800
2021-02-01,1947.7955322265625,2310.0,2320.0,2170.0,2220.0,32512600
2021-02-02,1914.0675048828125,2270.0,2360.0,2240.0,2330.0,21978200
2021-02-03,1973.09130859375,2340.0,2380.0,2260.0,2310.0,26217900
2021-02-04,2032.1156005859375,2410.0,2450.0,2330.0,2340.0,57229100
2021-02-05,1998.3876953125,2370.0,2440.0,2360.0,2420.0,29994800
2021-02-08,1973.09130859375,2340.0,2420.0,2330.0,2400.0,27172800
2021-02-09,1964.6595458984375,2330.0,2400.0,2310.0,2380.0,30931900
2021-02-10,1973.09130859375,2340.0,2400.0,2300.0,2320.0,24148800
2021-02-11,1973.09130859375,2340.0,2380.0,2320.0,2350.0,6941700
2021-02-15,1939.3636474609375,2300.0,2370.0,2290.0,2370.0,24967300
2021-02-16,1863.475341796875,2210.0,2330.0,2180.0,2300.0,113296400
2021-02-17,1821.3154296875,2160.0,2240.0,2150.0,2230.0,54910900
2021-02-18,1838.17919921875,2180.0,2220.0,2160.0,2170.0,32259100
2021-02-19,1804.4512939453125,2140.0,2190.0,2120.0,2180.0,39768500
2021-02-22,1796.019287109375,2130.0,2170.0,2120.0,2150.0,30665800
2021-02-23,1871.9072265625,2220.0,2240.0,2130.0,2140.0,63740500
2021-02-24,1821.3154296875,2160.0,2250.0,2150.0,2240.0,50930400
2021-02-25,1871.9072265625,2220.0,2230.0,2170.0,2190.0,38663200
2021-02-26,1855.043212890625,2200.0,2210.0,2160.0,2170.0,35677300
2021-03-01,1871.9072265625,2220.0,2240.0,2190.0,2200.0,20313400
2021-03-02,1897.203369140625,2250.0,2270.0,2230.0,2230.0,34594800
2021-03-03,1888.7713623046875,2240.0,2270.0,2230.0,2260.0,14698600
2021-03-04,1871.9072265625,2220.0,2230.0,2180.0,2220.0,19508600
2021-03-05,1846.611328125,2190.0,2220.0,2180.0,2200.0,20833400
2021-03-08,1838.17919921875,2180.0,2220.0,2160.0,2210.0,20290100
2021-03-09,1796.019287109375,2130.0,2200.0,2130.0,2200.0,20511500
2021-03-10,1787.587158203125,2120.0,2170.0,2120.0,2150.0,13536300
